arxiv_id	authors	author_keys	publisher	date	timestamp
9203033	A.A. Tseytlin	A_TSEYTLIN	Int.J.Mod.Phys. D	1992-03-12T00:00:30+00:00	700387230
9203034	Kanehisa Takasaki	K_TAKASAKI	Phys. Lett. B	1992-03-12T17:05:10	700448710
9203035	C. Gomez|G. Sierra	C_GOMEZ|G_SIERRA	Phys.Lett. B	1992-03-12T19:00:13+01:00	700455613
9203036	G.Aldazabal|J.M.Maldacena	G_ALDAZABAL|J_MALDACENA	Int.J.Mod.Phys. A	1992-03-13T10:34:00	700511640
9203037	I. T. Ivanov|D. B. Uglov	I_IVANOV|D_UGLOV	Phys.Lett. A	1992-03-13T13:44:40-05:00	700523080
9203038	F. De Jonghe|R. Siebelink|W. Troost	F_JONGHE|R_SIEBELINK|W_TROOST	Phys. Lett. B	1992-03-14T16:31:35	700619495
9203039	Jean-Loup Gervais|Mikhail V. Saveliev	J_GERVAIS|M_SAVELIEV	Phys.Lett. B	1992-03-17T15:48:33	700876113
9203040	Bernd Bruegmann|Rodolfo Gambini|Jorge Pullin	B_BRUEGMANN|R_GAMBINI|J_PULLIN	Gen.Rel.Grav.	1992-03-17T10:54:05-07:00	700858445
9203041	Julian Barbour|Lee Smolin	J_BARBOUR|L_SMOLIN	None	1992-03-17T18:52:00-05:00	700887120
9203042	B. Birnir|S.B. Giddings|J.A. Harvey|A. Strominger	B_BIRNIR|S_GIDDINGS|J_HARVEY|A_STROMINGER	Phys.Rev. D	1992-03-17T18:21:13-08:00	700885273
9203043	S.Kharchev|A.Marshakov|A.Mironov|A.Morozov	S_KHARCHEV|A_MARSHAKOV|A_MIRONOV|A_MOROZOV	Nucl. Phys. B	1992-03-17T21:56:44	700898204
9203044	A.Marshakov|A.Mironov|A.Morozov|M.Olshanetsky	A_MARSHAKOV|A_MIRONOV|A_MOROZOV|M_OLSHANETSKY	Nucl. Phys. B	1992-03-17T22:13:37	700899217
9203045	E.S. Fradkin|V.Ya Linetsky	E_FRADKIN|V_LINETSKY	Phys.Lett. B	1992-03-18T11:44:47	700947887
9203046	F.Alexander Bais|Peter van Driel|Mark de Wild Propitius	F_BAIS|P_DRIEL|M_PROPITIUS	Phys. Lett. B	1992-03-17T15:11:18	700873878
9203047	F.Alexander Bais|Peter van Driel|Mark de Wild Propitius	F_BAIS|P_DRIEL|M_PROPITIUS	Nucl. Phys. B	1992-03-17T15:11:33	700873893
9203048	F.Bonechi|E.Celeghini|R.Giachetti|E.Sorace|M.Tarlini	F_BONECHI|E_CELEGHINI|R_GIACHETTI|E_SORACE|M_TARLINI	Phys.Rev. B	1992-03-18T15:22:00	700960920
9203049	Hiroki Fukutaka	H_FUKUTAKA	None	1992-03-18T23:15:34	700989334
9203050	Dan Christensen|Robert B. Mann	D_CHRISTENSEN|R_MANN	Class. Quant. Grav.	1992-03-18T10:08:18-05:00	700942098
9203051	A.Galperin|E.Sokatchev	A_GALPERIN|E_SOKATCHEV	Phys.Rev. D	1992-03-18T17:08:00-05:00	700967280
9203052	S. W. Hawking	S_HAWKING	Phys.Rev.Lett.	1992-03-18T15:08:09-08:00	700960089
9203053	M.Carfora|M.Martellini|A.Marzuoli	M_CARFORA|M_MARTELLINI|A_MARZUOLI	Int. J. Mod. Phys. B	1992-03-19T15:04:00	701046240
9203054	L. Susskind|L. Thorlacius	L_SUSSKIND|L_THORLACIUS	Nucl.Phys. B	1992-03-19T17:55:00	701056500
9203055	G.Bonacina|A.Gamba|M.Martellini	G_BONACINA|A_GAMBA|M_MARTELLINI	Phys.Rev. D	1992-03-20T13:17:00	701126220
9203056	Daniel Cangemi|Roman Jackiw	D_CANGEMI|R_JACKIW	Phys.Rev.Lett.	1992-03-20T11:24:54	701119494
9203057	Matt Visser	M_VISSER	Phys.Rev. D	1992-03-20T12:05:19	701121919
9203058	J. Distler|M. Doyle	J_DISTLER|M_DOYLE	Phys.Lett. B	1992-03-20T17:32:03-05:00	701141523
9203059	S.B. Giddings	S_GIDDINGS	Phys.Rev. D	1992-03-20T18:26:25-08:00	701144785
9203060	G. Moore|R. Plesser	G_MOORE|R_PLESSER	Phys.Rev. D	1992-03-21T21:49:00	701243340
9203061	Gregory Moore	G_MOORE	None	1992-03-22T16:59:00	701312340
9203062	Didier A Depireux	D_DEPIREUX	Mod. Phys. Lett. A	1992-03-23T12:08:39-05:00	701381319
9203063	Dileep P. Jatkar	D_JATKAR	Nucl.Phys. B	1992-03-24T18:22:00	701490120
9203064	C. Destri|H.J. de Vega	C_DESTRI|H_VEGA	None	1992-03-24T15:25:05	701479505
9203065	C. Destri|H.J. de Vega	C_DESTRI|H_VEGA	Nucl.Phys. B	1992-03-24T15:29:28	701479768
9203066	S. Cecotti|C. Vafa	S_CECOTTI|C_VAFA	Mod. Phys. Lett. A	1992-03-24T17:16:33	701486193
9203067	Ralph Lano|V.G.J. Rodgers	R_LANO|V_RODGERS	Mod.Phys.Lett. A	1992-03-24T18:32:41	701490761
9203068	V.G.J. Rodgers	V_RODGERS	Mod.Phys.Lett. A	1992-03-24T19:15:09	701493309
9203069	Lev Rozansky|Herbert Saleur	L_ROZANSKY|H_SALEUR	Nucl.Phys. B	1992-03-25T11:28:00	701551680
9203070	P.S. Howe|G. Papadopoulos	P_HOWE|G_PAPADOPOULOS	Nucl.Phys. B	1992-03-25T11:34:49	701552089
9203071	I. Antoniadis|E. Gava|K. S. Narain	I_ANTONIADIS|E_GAVA|K_NARAIN	Phys.Lett. B	1992-03-25T18:23:43	701576623
9203072	Francisco D. Mazzitelli	F_MAZZITELLI	Phys.Rev. D	1992-03-26T14:33:14	701649194
9203073	Sergei V. Pokrovsky	S_POKROVSKY	None	1992-03-26T22:20:00	701677200
9203074	Andrew Parkes	A_PARKES	Phys. Lett. B	1992-03-28T18:58:04	701837884
9203075	E. Abdalla|M. Forger	E_ABDALLA|M_FORGER	Mod. Phys. Lett. A	1992-03-28T16:23:00	701828580
9203076	T.J. Hollowood	T_HOLLOWOOD	Int.J.Mod.Phys. A	1992-03-30T10:48:33	701981313
9203077	T.Tjin	T_TJIN	Phys. Lett. B	1992-03-30T14:59:57	701996397
9203078	S.J. Gates|Jr|H. Nishino|S.V. Ketov	S_GATES|Jr|H_NISHINO|S_KETOV	Phys.Lett. B	1992-03-30T11:52:00	701985120
9203079	Abhay Ashtekar|Carlo Rovelli|Lee Smolin	A_ASHTEKAR|C_ROVELLI|L_SMOLIN	Phys.Rev.Lett.	1992-03-30T12:01:00-05:00	701985660
9203080	H. Nishino|S.J. Gates|Jr|S.V. Ketov	H_NISHINO|S_GATES|Jr|S_KETOV	Phys. Lett. B	1992-03-30T12:24:00	701987040
9203081	S.V. Ketov|S.J. Gates|Jr.|H. Nishino	S_KETOV|S_GATES|J_|H_NISHINO	Phys. Lett. B	1992-03-30T13:48:00	701992080
9203082	Dan Kabat|Miguel Ortiz	D_KABAT|M_ORTIZ	Nucl.Phys. B	1992-03-30T13:52:10	701992330
9203083	James H. Horne|Gary T. Horowitz	J_HORNE|G_HOROWITZ	Phys.Rev. D	1992-03-30T09:14:10	701975650
9203084	Anamaria Font	A_FONT	Nucl. Phys. B	1992-03-31T16:04:08	702086648
9204001	A.Aurilia|E.Spallucci	A_AURILIA|E_SPALLUCCI	Phys.Lett. B	1992-04-01T09:36:00	702149760
9204002	T. T. Burwick|A. H. Chamseddine	T_BURWICK|A_CHAMSEDDINE	Nucl.Phys. B	1992-04-02T15:02:00	702255720
9204003	Srinandan Dasmahapatra|Rinat Kedem|Barry McCoy	S_DASMAHAPATRA|R_KEDEM|B_MCCOY	Nucl.Phys. B	1992-04-02T14:33:45-05:00	702254025
9204004	Daniel Z. Freedman|Gianluca Grignani|Nuria Rius|Kenneth Johnson	D_FREEDMAN|G_GRIGNANI|N_RIUS|K_JOHNSON	Annals Phys.	1992-04-02T14:58:17-05:00	702255497
9204006	Fernando Quevedo	F_QUEVEDO	None	1992-04-03T00:30:00	702289800
9204007	H.Itoyama|B.Razzaghe-Ashrafi	H_ITOYAMA|B_RAZZAGHEASHRAFI	Phys. Lett. B	1992-04-03T10:51:00-05:00	702327060
9204008	Daniel Cangemi	D_CANGEMI	J.Phys. A	1992-04-03T16:06:48-05:00	702346008
9204009	Giuseppe Bonacina|Maurizio Martellini|Mario Rasetti	G_BONACINA|M_MARTELLINI|M_RASETTI	None	1992-04-04T00:51:00	702377460
9204010	Taro Kashiwa|Shuji Nima|Seiji Sakoda	T_KASHIWA|S_NIMA|S_SAKODA	Ann. Phys.	1992-04-04T15:04:57	702428697
9204011	Supriya K. Kar|Alok Kumar	S_KAR|A_KUMAR	Phys.Lett. B	1992-03-27T16:20:31	701742031
9204012	B. de Carlos|J.A. Casas|C. Mu\~noz	B_CARLOS|J_CASAS|C_MUNOZ	Nucl.Phys. B	1992-04-06T15:56:50	702601010
9204013	Joseph A. Minahan	J_MINAHAN	Int. J. Mod. Phys. A	1992-04-06T14:11:49	702594709
9204014	C. G. Torre	C_TORRE	Phys.Rev. D	1992-04-06T14:44:00	702596640
9204015	T.T. Burwick|A.H. Chamseddine|K.Meissner	T_BURWICK|A_CHAMSEDDINE|K_MEISSNER	Phys.Lett. B	1992-04-07T15:48:00	702686880
9204016	E.Ivanov|S.Krivonos|A.Pichugin	E_IVANOV|S_KRIVONOS|A_PICHUGIN	Phys.Lett. B	1992-04-07T11:46:32	702672392
9204017	Sanjay Jain|Samir D. Mathur	S_JAIN|S_MATHUR	Phys. Lett. B	1992-04-07T19:14:44	702699284
9204018	E. Brezin|S. Hikami	E_BREZIN|S_HIKAMI	Phys. Lett. B	1992-04-08T15:41:09	702772869
9204019	L.Bonora|C.S.Xiong	L_BONORA|C_XIONG	Phys. Lett. B	1992-04-08T08:49:49	702748189
9204020	D. Gepner|A. Schwimmer	D_GEPNER|A_SCHWIMMER	Nucl.Phys. B	1992-04-08T14:53:13	702769993
9204021	Claudio Coriano'	C_CORIANO	Mod. Phys. Lett. A	1992-04-08T20:18:19	702789499
9204022	N. Manojlovic|A. Mikovic	N_MANOJLOVIC|A_MIKOVIC	Nucl.Phys. B	1992-04-09T11:08:22	702842902
9204023	E.Ivanov|S.Krivonos	E_IVANOV|S_KRIVONOS	None	1992-04-10T12:25:27	702933927
9204024	J. Panvel	J_PANVEL	Phys. Lett. B	1992-04-10T15:41:15	702945675
9204025	Ruth Gregory|Jeffrey Harvey	R_GREGORY|J_HARVEY	Phys.Rev. D	1992-04-10T17:33:59	702952439
9204026	Olaf Lechtenfeld|Chiara Nappi	O_LECHTENFELD|C_NAPPI	Phys.Lett. B	1992-04-10T14:21:04	702940864
9204027	Miao Li	M_LI	Nucl. Phys. B	1992-04-10T18:44:05-07:00	702956645
9204028	Avinash Dhar|Gautam Mandal|Spenta R. Wadia	A_DHAR|G_MANDAL|S_WADIA	Int. J. Mod. Phys. A	1992-04-10T19:10:00	702958200
9204029	Viqar Husain	V_HUSAIN	None	1992-04-11T15:38:36	703031916
9204030	I. Antoniadis|E. Gava|K.S. Narain	I_ANTONIADIS|E_GAVA|K_NARAIN	Nucl.Phys. B	1992-04-13T11:35:52	703190152
9204031	M. Cvetic|S. Griffies	M_CVETIC|S_GRIFFIES	Phys.Lett. B	1992-04-13T11:09:07-05:00	703192147
9204032	A. Carlini|F. Fucito|M. Martellini	A_CARLINI|F_FUCITO|M_MARTELLINI	Phys.Lett. B	1992-04-13T18:57:00	703216620
9204033	Nathan Weiss	N_WEISS	Mod. Phys. Lett. A	1992-04-13T20:57:00	703223820
9204034	Andre J. van Tonder	A_TONDER	None	1992-04-13T22:16:09	703228569
9204035	A. Ceresole|R. D'Auria|S. Ferrara|W. Lerche|J. Louis	A_CERESOLE|R_DAURIA|S_FERRARA|W_LERCHE|J_LOUIS	Int.J.Mod.Phys. A	1992-04-14T22:33:04-07:00	703315984
9204036	Philippe Roche	P_ROCHE	Phys. Lett. B	1992-04-14T16:33:06	703294386
9204037	S. Stieberger|D. Jungnickel|J. Lauer|M. Spalinski	S_STIEBERGER|D_JUNGNICKEL|J_LAUER|M_SPALINSKI	Mod.Phys.Lett. A	1992-04-14T19:54:28	703306468
9204038	H. Lu|C.N. Pope	H_LU|C_POPE	Phys.Lett. B	1992-04-14T14:30:05	703287005
9204039	A.Aurilia|A.Smailagic|E.Spallucci	A_AURILIA|A_SMAILAGIC|E_SPALLUCCI	Class.Quant.Grav.	1992-04-15T12:36:00	703366560
9204040	S. Ferrara|P. Fr\`e|P. Soriani	S_FERRARA|P_FRE|P_SORIANI	Class.Quant.Grav.	1992-04-10T15:53:17	702946397
9204041	P. Fre'|L. Girardello|A. Lerda|P. Soriani	P_FRE|L_GIRARDELLO|A_LERDA|P_SORIANI	Nucl.Phys. B	1992-04-10T16:19:22	702947962
9204042	E. Raiten	E_RAITEN	Phys.Lett. B	1992-04-15T10:43:41	703359821
9204043	Toshio Nakatsu|Yuji Sugawara	T_NAKATSU|Y_SUGAWARA	Mod. Phys. Lett. A	1992-04-15T09:15:08-07:00	703354508
9204044	Nicola Maggiore|Silvio P. Sorella	N_MAGGIORE|S_SORELLA	Int. J. Mod. Phys. A	1992-04-15T20:27:00	703394820
9204045	Alberto Blasi|Nicola Maggiore|Silvio P. Sorella	A_BLASI|N_MAGGIORE|S_SORELLA	Phys. Lett. B	1992-04-15T20:35:00	703395300
9204046	Ashoke Sen	A_SEN	Phys.Rev.Lett.	1992-04-16T00:17:00	703408620
9204047	Gordon Semenoff	G_SEMENOFF	Mod. Phys. Lett. A	1992-04-15T11:44:00	703363440
9204048	David Eliezer|Gordon Semenoff	D_ELIEZER|G_SEMENOFF	Phys. Lett. B	1992-04-15T17:12:00	703383120
9204049	M. Bershadsky|D. Kutasov	M_BERSHADSKY|D_KUTASOV	Nucl.Phys. B	1992-04-15T23:15:05	703404905
9204050	Toshio Nakatsu|Yuji Sugawara	T_NAKATSU|Y_SUGAWARA	Nucl.Phys. B	1992-04-16T18:08:55	703472935
9204051	S. Forste	S_FORSTE	Z. Phys. C	1992-04-16T13:50:35+02:00	703457435
9204052	Igor R. Klebanov|Andrea Pasquinucci	I_KLEBANOV|A_PASQUINUCCI	Nucl.Phys. B	1992-04-16T10:47:19	703446439
9204053	Shamit Kachru	S_KACHRU	Nucl. Phys. B	1992-04-16T23:16:26	703491386
9204054	F.Bonechi|E.Celeghini|R. Giachetti|E. Sorace|M.Tarlini	F_BONECHI|E_CELEGHINI|R_GIACHETTI|E_SORACE|M_TARLINI	J.Phys. A	1992-04-17T11:00:00	703533600
9204055	C. G. Torre	C_TORRE	J.Math.Phys.	1992-04-17T09:17:00	703527420
9204056	Gerald Dunne|Roman Jackiw	G_DUNNE|R_JACKIW	Commun.Math.Phys.	1992-04-17T14:05:45	703544745
9204057	Gerald Dunne|Roman Jackiw	G_DUNNE|R_JACKIW	Nucl.Phys.Proc.Suppl.	1992-04-17T14:07:58	703544878
9204058	Jae-Suk Park	J_PARK	None	1992-04-20T02:02:00	703760520
9204059	Hideaki Aoyama|Arihiro Tamura	H_AOYAMA|A_TAMURA	Nucl.Phys. B	1992-04-20T15:40:11	703809611
9204060	A.Klemm|R.Schimmrigk	A_KLEMM|R_SCHIMMRIGK	Nucl.Phys. B	1992-04-20T09:35:07	703787707
9204061	J.P. Rodrigues|A.J. van Tonder	J_RODRIGUES|A_TONDER	Int. J. Mod. Phys. A	1992-04-20T12:13:19	703797199
9204062	Matt Visser	M_VISSER	Mod. Phys. Lett. A	1992-04-20T15:53:19	703810399
9204063	A.M.Semikhatov	A_SEMIKHATOV	Nucl.Phys. B	1992-04-21T00:53:37	703842817
9204064	Brian Davies|Omar Foda|Michio Jimbo|Tetsuji Miwa|Atsushi   Nakayashiki	B_DAVIES|O_FODA|M_JIMBO|T_MIWA|A_NAKAYASHIKI	Commun.Math.Phys.	1992-04-21T19:43:20-05:00	703914200
9204065	Joaquim Gomis|Jordi Par\'{\i}s	J_GOMIS|J_PARIS	Nucl.Phys. B	1992-04-21T15:55:38	703896938
9204066	C.S.Aulakh	C_AULAKH	Mod.Phys.Lett. A	1992-04-21T13:39:34	703888774
9204067	Kenichro Aoki|Eric D'Hoker	K_AOKI|E_DHOKER	Nucl.Phys. B	1992-04-21T18:07:16-07:00	703904836
9204068	Omar Foda|Tetsuji Miwa	O_FODA|T_MIWA	None	1992-04-22T20:27:18-05:00	704003238
9204069	Peter Peldan	P_PELDAN	Phys.Rev. D	1992-04-22T13:45:15	703975515
9204070	A.Smailagic|E.Spallucci	A_SMAILAGIC|E_SPALLUCCI	Phys.Lett. B	1992-04-22T13:52:00	703975920
9204071	F. Delduc|E.Ivanov|E. Sokatchev	F_DELDUC|E_IVANOV|E_SOKATCHEV	Nucl.Phys. B	1992-04-22T18:04:06	703991046
9204072	S.B. Giddings|W.M. Nelson	S_GIDDINGS|W_NELSON	Phys.Rev. D	1992-04-22T16:57:02	703987022
9204073	Hiroshi Nohara	H_NOHARA	None	1992-04-23T16:11:10	704070670
9204074	D. B. Fairlie|J. Govaerts	D_FAIRLIE|J_GOVAERTS	J.Math.Phys.	1992-04-23T12:20:05	704056805
9204075	G. Ferretti|S.G.Rajeev|Z. Yang	G_FERRETTI|S_RAJEEV|Z_YANG	Int. J. Mod. Phys. A	1992-04-23T11:34:00-05:00	704057640
9204076	G. Ferretti|S.G.Rajeev|Z. Yang	G_FERRETTI|S_RAJEEV|Z_YANG	Int. J. Mod. Phys. A	1992-04-23T11:36:00-05:00	704057760
9204077	A. Kent|G. Watts	A_KENT|G_WATTS	Commun.Math.Phys.	1992-04-23T18:29:42	704078982
9204078	K. Behrndt	K_BEHRNDT	None	1992-04-24T13:41:10	704148070
9204079	Juan Garcia-Bellido|Mariano Quiros	J_GARCIABELLIDO|M_QUIROS	Nucl.Phys. B	1992-04-23T09:37:10+01:00	704050630
9204080	Claudio Coriano'|Rajesh R. Parwani|Hidenaga Yamagishi|Ismail Zahed	C_CORIANO|R_PARWANI|H_YAMAGISHI|I_ZAHED	Phys.Rev. D	1992-04-24T09:29:17	704132957
9204081	A. Kent	A_KENT	Phys.Lett. B	1992-04-24T14:41:49	704151709
9204082	B. Eynard|J. Zinn-Justin	B_EYNARD|J_ZINNJUSTIN	Nucl.Phys. B	1992-04-24T17:27:54	704161674
9204083	Edward Witten	E_WITTEN	J.Geom.Phys.	1992-04-24T11:26:00-05:00	704143560
9204084	David A. Lowe	D_LOWE	Mod. Phys. Lett. A	1992-04-24T14:33:21	704151201
9204085	B.~Gato-Rivera|A.~M.~Semikhatov	B_GATORIVERA|A_SEMIKHATOV	Phys.Lett. B	1992-04-24T14:03:02	704149382
9204086	Y. Frishman|J. Lukierski|W.J. Zakrzewski	Y_FRISHMAN|J_LUKIERSKI|W_ZAKRZEWSKI	J.Phys. A	1992-04-27T17:43:20	704421800
9204088	H. Dorn|H.-J. Otto	H_DORN|H_OTTO	Phys.Lett. B	1992-04-28T09:40:18+02:00	704479218
9204089	A.T.Filippov|A.P.Isaev|A.B.Kurdikov	A_FILIPPOV|A_ISAEV|A_KURDIKOV	Mod. Phys. Lett. A	1992-04-28T16:30:19	704503819
9204090	Gary W. Gibbons|Malcolm J. Perry	G_GIBBONS|M_PERRY	Int.J.Mod.Phys. D	1992-04-28T16:41:45	704504505
9204091	Washington Taylor IV	W_IV	None	1992-04-28T10:28:42-07:00	704482122
9204092	Leonid Dickey	L_DICKEY	Mod. Phys. Lett. A	1992-04-28T14:17:00	704495820
9204093	C.N. Pope	C_POPE	None	1992-04-28T15:08:05	704498885
9204094	P. Fendley|H. Saleur	P_FENDLEY|H_SALEUR	Nucl.Phys. B	1992-04-28T22:21:18	704524878
9204095	O. Aharony|O. Ganor|N. Sochen J. Sonnenschein|S. Yankielowicz	O_AHARONY|O_GANOR|N_SONNENSCHEIN|S_YANKIELOWICZ	Nucl.Phys. B	1992-04-29T15:12:59	704585579
9204096	John Ellis|N.E. Mavromatos|D.V. Nanopoulos	J_ELLIS|N_MAVROMATOS|D_NANOPOULOS	None	1992-04-29T15:16:26	704585786
9204097	A. Kent	A_KENT	Phys.Lett. B	1992-04-29T21:40:28	704608828
9204098	A. Kent	A_KENT	Phys.Lett. B	1992-04-29T21:43:54	704609034
9204099	M\'aximo Ba\~nados|Claudio Teitelboim|Jorge Zanelli	M_BANADOS|C_TEITELBOIM|J_ZANELLI	Phys.Rev.Lett.	1992-04-29T16:16:12-07:00	704589372
9204100	Z. Maassarani|D. Nemeschansky|N.P. Warner	Z_MAASSARANI|D_NEMESCHANSKY|N_WARNER	Nucl. Phys. B	1992-04-29T15:35:26-07:00	704586926
9204101	Daniel Cangemi|Choonkyu Lee	D_CANGEMI|C_LEE	Phys.Rev. D	1992-04-30T09:25:42	704651142
9204102	Sergio Cecotti|Paul Fendley|Ken Intriligator|Cumrun Vafa	S_CECOTTI|P_FENDLEY|K_INTRILIGATOR|C_VAFA	Nucl.Phys. B	1992-04-30T15:54:31	704674471
9204103	Daniel Kabat	D_KABAT	Comments Nucl. Part. Phys.	1992-04-30T18:36:00-05:00	704687760
9205001	Vidyut Jain|Oleg Ogievetsky	V_JAIN|O_OGIEVETSKY	Mod. Phys. Lett. A	1992-05-01T14:46:20+00:00	704760380
9205002	H. Awata|Y. Yamada	H_AWATA|Y_YAMADA	Mod. Phys. Lett. A	1992-05-01T22:14:22	704783662
9205003	O. Ogievetsky|B. Zumino	O_OGIEVETSKY|B_ZUMINO	Lett.Math.Phys.	1992-05-01T18:48:23+00:00	704774903
9205004	Maximilian Kreuzer|Harald Skarke	M_KREUZER|H_SKARKE	Nucl.Phys. B	1992-05-02T13:20:01	704838001
9205005	Glenn Barnich|Marc Henneaux	G_BARNICH|M_HENNEAUX	Mod.Phys.Lett. A	1992-05-04T12:10:05+02:00	705006605
9205006	J. Greensite	J_GREENSITE	Nucl. Phys. B	1992-05-04T12:49:37-07:00	705008977
9205007	John C. Baez	J_BAEZ	Class.Quant.Grav.	1992-05-05T12:54:36	705095676
9205008	Jerome P. Gauntlett	J_GAUNTLETT	Nucl. Phys. B	1992-05-05T16:53:06	705109986
9205009	Gabriel Lopes Cardoso|Burt A. Ovrut	G_CARDOSO|B_OVRUT	Nucl.Phys. B	1992-05-05T18:53:27-05:00	705120807
9205010	L. Alvarez-Gaume|J.L.F. Barbon	L_ALVAREZGAUME|J_BARBON	None	1992-05-06T16:51:43	705196303
9205011	M. Dine|R.G. Leigh|D.A. MacIntire	M_DINE|R_LEIGH|D_MACINTIRE	Phys.Rev.Lett.	1992-05-06T22:38:00	705217080
9205012	B. de Wit|M.T. Grisaru|E. Rabinovici|H. Nicolai	B_WIT|M_GRISARU|E_RABINOVICI|H_NICOLAI	Phys.Lett. B	1992-05-07T11:17:51	705262671
9205013	G.M.T.Watts	G_WATTS	Phys.Lett. B	1992-05-07T11:58:07	705265087
9205014	G.P.Korchemsky	G_KORCHEMSKY	Mod.Phys.Lett. A	1992-05-07T18:46:00+00:00	705293160
9205015	I. Antoniadis|P.O. Mazur|E. Mottola	I_ANTONIADIS|P_MAZUR|E_MOTTOLA	Nucl.Phys. B	1992-05-07T20:35:35	705296135
9205016	Jnanadeva Maharana	J_MAHARANA	Phys.Lett. B	1992-05-07T17:35:53-07:00	705285353
9205017	Christopher Ting|C. H. Lai	C_TING|C_LAI	None	1992-05-09T16:10:33	705453033
9205018	Marc Henneaux	M_HENNEAUX	Phys. Lett. B	1992-05-09T13:42:15+02:00	705444135
9205019	C.S.Aulakh	C_AULAKH	Mod.Phys.Lett. A	1992-05-09T13:45:47	705444347
9205020	I.Ya.Aref'eva|A.P.Zubarev	I_AREFEVA|A_ZUBAREV	Mod.Phys.Lett. A	1992-05-08T15:04:17	705362657
9205021	B. Harms|Y. Leblanc	B_HARMS|Y_LEBLANC	Phys.Rev. D	1992-05-11T15:06:22	705621982
9205022	Steven Carlip	S_CARLIP	Phys.Rev. D	1992-05-11T13:25:08-07:00	705615908
9205023	Rue-Ron Hsu|Green Huang|Wei-Fu Lin|Chin-Rong Lee	R_HSU|G_HUANG|W_LIN|C_LEE	Class.Quant.Grav.	1992-05-12T14:40:13-05:00	705710413
9205024	Marcio J. Martins	M_MARTINS	Phys.Rev.Lett.	1992-05-12T13:57:06	705704226
9205025	M. Fabbrichesi|R. Iengo|K. Roland	M_FABBRICHESI|R_IENGO|K_ROLAND	Nucl.Phys. B	1992-05-12T15:04:03	705708243
9205026	J.D. Cohn|Vipul Periwal	J_COHN|V_PERIWAL	Nucl.Phys. B	1992-05-12T11:27:56	705695276
9205027	Renata Kallosh|Andrei Linde|Tom\'as Ort\'in|Amanda Peet|Antoine   Van Proeyen	R_KALLOSH|A_LINDE|T_ORTIN|A_PEET|A_PROEYEN	Phys.Rev. D	1992-05-12T17:49:07-07:00	705718147
9205028	Andrew Strominger	A_STROMINGER	Phys.Rev. D	1992-05-12T18:09:28-07:00	705719368
9205029	Mirjam Cvetic|Paul Langacker	M_CVETIC|P_LANGACKER	Phys.Rev. D	1992-05-12T21:34:18-05:00	705735258
9205030	Haruhiko Terao	H_TERAO	Nucl. Phys. B	1992-05-13T13:22:50	705788570
9205031	Costas Bachas|Marios Petropoulos	C_BACHAS|M_PETROPOULOS	Commun.Math.Phys.	1992-05-13T11:49:01	705782941
9205032	W.A. Sabra	W_SABRA	Nucl. Phys. B	1992-05-13T14:14:00	705791640
9205033	M. Fabbrichesi|K. Roland	M_FABBRICHESI|K_ROLAND	Nucl.Phys. B	1992-05-13T15:13:42	705795222
9205034	Jean-Loup Gervais	J_GERVAIS	Nucl.Phys. B	1992-05-13T17:51:29	705804689
9205035	HoSeong La	H_LA	Phys.Lett. B	1992-05-13T12:41:06	705786066
9205036	Alfred S. Goldhaber	A_GOLDHABER	None	1992-05-13T16:27:18	705799638
9205037	I. Bars|K. Sfetsos	I_BARS|K_SFETSOS	Phys.Rev. D	1992-05-13T13:58:35-07:00	705790715
9205038	Abhay Ashtekar	A_ASHTEKAR	None	1992-05-13T23:40:00-05:00	705829200
9205039	P. P. Kulish|R. Sasaki|C. Schwiebert	P_KULISH|R_SASAKI|C_SCHWIEBERT	J.Math.Phys.	1992-05-14T19:09:04	705895744
9205040	Patrick Dorey	P_DOREY	Int.J.Mod.Phys. A	1992-05-14T18:01:45	705891705
9205041	Albrecht Klemm|Stefan Theisen	A_KLEMM|S_THEISEN	Nucl.Phys. B	1992-05-14T19:37:13	705897433
9205042	Peter Suranyi	P_SURANYI	Nucl. Phys. B	1992-05-14T14:44:53-05:00	705883493
9205043	Joseph Polchinski|Zhu Yang	J_POLCHINSKI|Z_YANG	Phys.Rev. D	1992-05-14T23:46:55	705912415
9205044	T. Kuramoto	T_KURAMOTO	Nucl.Phys. B	1992-05-15T15:18:42	705968322
9205045	Silvia Penati|Daniela Zanon	S_PENATI|D_ZANON	Phys. Lett. B	1992-05-15T12:17:00+00:00	705961020
9205046	C. Kounnas|D. Luest	C_KOUNNAS|D_LUEST	Phys.Lett. B	1992-05-15T14:35:37	705965737
9205047	E. Elizalde|S.D. Odintsov	E_ELIZALDE|S_ODINTSOV	Europhys. Lett.	1992-05-15T15:28:03	705968883
9205048	E. Elizalde|S.D.Odintsov	E_ELIZALDE|S_ODINTSOV	Int. J. Mod. Phys. D	1992-05-15T15:30:12	705969012
9205049	E. Elizalde|S.D. Odintsov	E_ELIZALDE|S_ODINTSOV	Mod. Phys. Lett. A	1992-05-15T15:26:23	705968783
9205050	E. Elizalde|S.D. Odintsov	E_ELIZALDE|S_ODINTSOV	Phys.Rev. D	1992-05-15T15:29:17	705968957
9205051	Ramzi R. Khuri	R_KHURI	Phys. Lett. B	1992-05-14T13:17:34	705874654
9205052	Ramzi R. Khuri	R_KHURI	Phys. Lett. B	1992-05-14T13:22:07	705874927
